E-COMMERCE ANALYTICS REPORT
SQL FILE: advanced_queries.sql
================================================================================

REPORT 1
--------------------------------------------------------------------------------
region_code | order_date | daily_revenue | running_total
NORTH | 2025-11-06 | 478216.59 | 27708595.52
NORTH | 2025-11-09 | 40638.68 | 27749234.2
NORTH | 2025-11-13 | 128813.17 | 27878047.37
NORTH | 2025-11-15 | 443395.49 | 28321442.86
NORTH | 2025-11-16 | 82734.98 | 28404177.84
NORTH | 2025-11-17 | 293055.81 | 28697233.65
NORTH | 2025-11-20 | 155717.65 | 28852951.3
NORTH | 2025-11-21 | 236850.4 | 29089801.7
NORTH | 2025-11-26 | 21257.41 | 29111059.11
NORTH | 2025-12-05 | 140946.37 | 29252005.48
NORTH | 2025-12-06 | 145468.66 | 29397474.14
NORTH | 2025-12-17 | 257896.23 | 29655370.37
NORTH | 2025-12-19 | 193981.34 | 29849351.71
NORTH | 2025-12-25 | 387085.1 | 30236436.81
NORTH | 2026-01-08 | 398074.97 | 30634511.78
NORTH | 2026-01-22 | 797395.48 | 31431907.26
NORTH | 2026-01-24 | 45408.4 | 31477315.66
NORTH | 2026-01-26 | 511840.1 | 31989155.76
NORTH | 2026-01-29 | 651544.67 | 32640700.43
NORTH | 2026-02-01 | 159930.83 | 32800631.26
NORTH | 2026-02-06 | 437147.45 | 33237778.71
NORTH | 2026-02-07 | 102224.99 | 33340003.7
NORTH | 2026-02-08 | 159161.79 | 33499165.49
NORTH | 2026-02-11 | 231399.79 | 33730565.28
NORTH | 2026-02-12 | 92756.32 | 33823321.6
NORTH | 2026-02-24 | 378103.94 | 34201425.54
NORTH | 2026-02-27 | 81175.48 | 34282601.02
NORTH | 2026-03-08 | 67822.02 | 34350423.04
NORTH | 2026-03-12 | 458778.49 | 34809201.53
NORTH | 2026-03-15 | 300543.1 | 35109744.63
NORTH | 2026-03-16 | 667038.05 | 35776782.68
NORTH | 2026-03-20 | 95934.5 | 35872717.18
NORTH | 2026-03-23 | 138598.35 | 36011315.53
NORTH | 2026-03-31 | 83947.93 | 36095263.46
NORTH | 2026-04-06 | 61871.43 | 36157134.89
NORTH | 2026-04-17 | -20567.64 | 36136567.25
NORTH | 2026-05-01 | 225067.31 | 36361634.56
NORTH | 2026-05-05 | 118003.24 | 36479637.8
NORTH | 2026-05-06 | 201625.51 | 36681263.31
NORTH | 2026-05-07 | 220856.33 | 36902119.64
NORTH | 2026-05-08 | 194900.97 | 37097020.61
NORTH | 2026-05-10 | 24673.4 | 37121694.01
NORTH | 2026-05-14 | 292379.59 | 37414073.6
NORTH | 2026-05-21 | 372341.25 | 37786414.85
NORTH | 2026-06-05 | 116307.18 | 37902722.03
NORTH | 2026-06-06 | 63678.21 | 37966400.24
NORTH | 2026-06-07 | 1735.3 | 37968135.54
NORTH | 2026-06-17 | 96024.65 | 38064160.19
NORTH | 2026-06-27 | 47632.34 | 38111792.53
NORTH | 2026-06-28 | 27489.9 | 38139282.43
NORTH | 2026-07-12 | 21275.21 | 38160557.64
NORTH | 2026-07-19 | 259050.68 | 38419608.32
NORTH | 2026-07-30 | 458207.83 | 38877816.15
SOUTH | 2024-01-14 | 455472.94 | 455472.94
SOUTH | 2024-01-15 | 243807.61 | 699280.55
SOUTH | 2024-01-17 | 52670.65 | 751951.2
SOUTH | 2024-01-23 | 517421.92 | 1269373.12
SOUTH | 2024-01-31 | 370763.02 | 1640136.14
SOUTH | 2024-02-03 | 971859.53 | 2611995.67
SOUTH | 2024-02-07 | 157381.11 | 2769376.78
SOUTH | 2024-02-10 | 445370.0 | 3214746.78
SOUTH | 2024-02-12 | 34784.89 | 3249531.67
SOUTH | 2024-02-16 | 216861.68 | 3466393.35
SOUTH | 2024-02-18 | 251603.99 | 3717997.34
SOUTH | 2024-02-21 | 14235.13 | 3732232.47
SOUTH | 2024-02-27 | 155106.15 | 3887338.62
SOUTH | 2024-03-11 | 259704.88 | 4147043.5
SOUTH | 2024-03-17 | 59909.71 | 4206953.21
SOUTH | 2024-03-21 | 241817.62 | 4448770.83
SOUTH | 2024-03-23 | 193820.49 | 4642591.32
SOUTH | 2024-03-25 | 248617.7 | 4891209.02
SOUTH | 2024-04-01 | 365751.76 | 5256960.78
SOUTH | 2024-04-03 | 140599.78 | 5397560.56
SOUTH | 2024-04-08 | 514234.47 | 5911795.03
SOUTH | 2024-04-13 | 107122.93 | 6018917.96
SOUTH | 2024-04-14 | 769750.19 | 6788668.15
SOUTH | 2024-04-18 | 544470.0 | 7333138.15
SOUTH | 2024-04-19 | 174909.53 | 7508047.68
SOUTH | 2024-04-20 | 367941.09 | 7875988.77
SOUTH | 2024-04-30 | 442007.8 | 8317996.57
SOUTH | 2024-05-10 | 71409.6 | 8389406.17
SOUTH | 2024-05-17 | 333959.68 | 8723365.85
SOUTH | 2024-05-18 | 126562.26 | 8849928.11
SOUTH | 2024-05-22 | 238965.63 | 9088893.74
SOUTH | 2024-05-31 | 54809.96 | 9143703.7
SOUTH | 2024-06-05 | 308430.34 | 9452134.04
SOUTH | 2024-06-06 | 249003.43 | 9701137.47
SOUTH | 2024-06-12 | 188548.02 | 9889685.49
SOUTH | 2024-06-15 | 43197.01 | 9932882.5
SOUTH | 2024-06-18 | 342512.64 | 10275395.14
SOUTH | 2024-06-22 | 156472.83 | 10431867.97
SOUTH | 2024-06-23 | 306686.28 | 10738554.25
SOUTH | 2024-06-25 | 26035.43 | 10764589.68
SOUTH | 2024-06-26 | 149604.35 | 10914194.03
SOUTH | 2024-06-28 | 191034.51 | 11105228.54
SOUTH | 2024-07-01 | 36029.76 | 11141258.3
SOUTH | 2024-07-08 | 72866.53 | 11214124.83
SOUTH | 2024-07-12 | 222443.12 | 11436567.95
SOUTH | 2024-07-27 | 90681.21 | 11527249.16
SOUTH | 2024-08-01 | 72891.5 | 11600140.66
SOUTH | 2024-08-04 | 202519.31 | 11802659.97
SOUTH | 2024-08-07 | 85044.93 | 11887704.9
SOUTH | 2024-08-13 | 28466.5 | 11916171.4
SOUTH | 2024-08-15 | 369243.12 | 12285414.52
SOUTH | 2024-08-18 | 46964.61 | 12332379.13
SOUTH | 2024-08-19 | 79465.1 | 12411844.23
SOUTH | 2024-08-20 | 82026.28 | 12493870.51
SOUTH | 2024-08-27 | 192776.68 | 12686647.19
SOUTH | 2024-08-28 | 177428.93 | 12864076.12
SOUTH | 2024-09-02 | 109953.2 | 12974029.32
SOUTH | 2024-09-10 | 291399.73 | 13265429.05
SOUTH | 2024-09-15 | 412580.69 | 13678009.74
SOUTH | 2024-09-19 | 39771.8 | 13717781.54
SOUTH | 2024-09-22 | 75744.09 | 13793525.63
SOUTH | 2024-10-03 | 104855.08 | 13898380.71
SOUTH | 2024-10-04 | 179839.34 | 14078220.05
SOUTH | 2024-10-07 | 191973.63 | 14270193.68
SOUTH | 2024-10-08 | 105543.88 | 14375737.56
SOUTH | 2024-10-16 | 517451.19 | 14893188.75
SOUTH | 2024-10-21 | 2907.57 | 14896096.32
SOUTH | 2024-10-28 | 145321.71 | 15041418.03
SOUTH | 2024-11-19 | 161797.32 | 15203215.35
SOUTH | 2024-11-21 | 324377.33 | 15527592.68
SOUTH | 2024-11-23 | 23632.93 | 15551225.61
SOUTH | 2024-12-12 | 178307.17 | 15729532.78
SOUTH | 2024-12-25 | 360504.22 | 16090037.0
SOUTH | 2024-12-27 | 111912.82 | 16201949.82
SOUTH | 2025-01-03 | 96743.74 | 16298693.56
SOUTH | 2025-01-05 | 295770.61 | 16594464.17
SOUTH | 2025-01-11 | 44090.3 | 16638554.47
SOUTH | 2025-01-17 | 219544.24 | 16858098.71
SOUTH | 2025-01-23 | 162806.71 | 17020905.42
SOUTH | 2025-01-27 | 133275.42 | 17154180.84
SOUTH | 2025-01-29 | 288399.34 | 17442580.18
SOUTH | 2025-01-30 | -192715.99 | 17249864.19
SOUTH | 2025-01-31 | 311393.16 | 17561257.35
SOUTH | 2025-02-01 | 317735.96 | 17878993.31
SOUTH | 2025-02-07 | 298393.32 | 18177386.63
SOUTH | 2025-02-09 | 86494.9 | 18263881.53
SOUTH | 2025-02-10 | 386406.54 | 18650288.07
SOUTH | 2025-02-12 | 137241.97 | 18787530.04
SOUTH | 2025-02-15 | 92406.57 | 18879936.61
SOUTH | 2025-02-22 | 111604.3 | 18991540.91
SOUTH | 2025-03-13 | 228313.77 | 19219854.68
SOUTH | 2025-03-14 | 451569.26 | 19671423.94
SOUTH | 2025-03-21 | 289662.66 | 19961086.6
SOUTH | 2025-03-23 | -32610.24 | 19928476.36
SOUTH | 2025-03-24 | 172308.42 | 20100784.78
SOUTH | 2025-03-29 | 351812.53 | 20452597.31
SOUTH | 2025-04-05 | 123727.55 | 20576324.86
SOUTH | 2025-04-11 | -9773.35 | 20566551.51
SOUTH | 2025-04-12 | 130797.06 | 20697348.57
SOUTH | 2025-04-13 | 151068.29 | 20848416.86
SOUTH | 2025-04-15 | 77876.27 | 20926293.13
SOUTH | 2025-04-18 | 90271.58 | 21016564.71
SOUTH | 2025-04-23 | 461117.74 | 21477682.45
SOUTH | 2025-04-24 | 479050.42 | 21956732.87
SOUTH | 2025-04-27 | 173657.89 | 22130390.76
SOUTH | 2025-04-29 | 64544.19 | 22194934.95
SOUTH | 2025-05-10 | 376668.12 | 22571603.07
SOUTH | 2025-05-11 | 231090.28 | 22802693.35
SOUTH | 2025-05-20 | 330285.57 | 23132978.92
SOUTH | 2025-05-26 | 254109.4 | 23387088.32
SOUTH | 2025-06-03 | 281763.0 | 23668851.32
SOUTH | 2025-06-04 | 157343.97 | 23826195.29
SOUTH | 2025-06-11 | 79717.82 | 23905913.11
SOUTH | 2025-06-12 | 281847.15 | 24187760.26
SOUTH | 2025-06-15 | 248459.25 | 24436219.51
SOUTH | 2025-06-18 | 355369.33 | 24791588.84
SOUTH | 2025-06-24 | 270783.32 | 25062372.16
SOUTH | 2025-06-30 | 22046.5 | 25084418.66
SOUTH | 2025-07-04 | 267726.47 | 25352145.13
SOUTH | 2025-07-09 | 328647.37 | 25680792.5
SOUTH | 2025-07-13 | 4986.11 | 25685778.61
SOUTH | 2025-07-15 | 284173.5 | 25969952.11
SOUTH | 2025-07-28 | -68883.4 | 25901068.71
SOUTH | 2025-07-31 | 722.04 | 25901790.75
SOUTH | 2025-08-02 | 279604.7 | 26181395.45
SOUTH | 2025-08-03 | 433210.86 | 26614606.31
SOUTH | 2025-08-07 | 386163.18 | 27000769.49
SOUTH | 2025-08-13 | 208947.73 | 27209717.22
SOUTH | 2025-08-17 | 134962.01 | 27344679.23
SOUTH | 2025-08-25 | 415991.31 | 27760670.54
SOUTH | 2025-08-29 | 104517.23 | 27865187.77
SOUTH | 2025-08-30 | 466493.94 | 28331681.71
SOUTH | 2025-09-08 | 176066.82 | 28507748.53
SOUTH | 2025-09-14 | 33037.5 | 28540786.03
SOUTH | 2025-09-15 | 66442.02 | 28607228.05
SOUTH | 2025-09-22 | 260566.58 | 28867794.63
SOUTH | 2025-10-10 | 334108.24 | 29201902.87
SOUTH | 2025-10-12 | 356546.86 | 29558449.73
SOUTH | 2025-10-18 | 195325.49 | 29753775.22
SOUTH | 2025-10-20 | 155239.07 | 29909014.29
SOUTH | 2025-10-21 | 150899.75 | 30059914.04
SOUTH | 2025-10-24 | 189943.37 | 30249857.41
SOUTH | 2025-10-28 | 63356.9 | 30313214.31
SOUTH | 2025-10-30 | 217106.19 | 30530320.5
SOUTH | 2025-11-02 | 69212.56 | 30599533.06
SOUTH | 2025-11-04 | 129515.76 | 30729048.82
SOUTH | 2025-11-05 | 189535.48 | 30918584.3
SOUTH | 2025-11-07 | 860404.92 | 31778989.22
SOUTH | 2025-11-08 | 357686.51 | 32136675.73
SOUTH | 2025-11-09 | 328827.95 | 32465503.68
SOUTH | 2025-11-17 | 746894.87 | 33212398.55
SOUTH | 2025-11-23 | 77450.21 | 33289848.76
SOUTH | 2025-11-25 | 214100.3 | 33503949.06
SOUTH | 2025-12-01 | 186928.49 | 33690877.55
SOUTH | 2025-12-05 | 227501.71 | 33918379.26
SOUTH | 2025-12-23 | 32659.95 | 33951039.21
SOUTH | 2025-12-26 | 56373.2 | 34007412.41
SOUTH | 2026-01-01 | 116939.95 | 34124352.36
SOUTH | 2026-01-02 | 838418.49 | 34962770.85
SOUTH | 2026-01-07 | 153554.52 | 35116325.37
SOUTH | 2026-01-14 | 305001.03 | 35421326.4
SOUTH | 2026-01-18 | 292424.69 | 35713751.09
SOUTH | 2026-01-23 | 115647.41 | 35829398.5
SOUTH | 2026-02-04 | 139614.28 | 35969012.78
SOUTH | 2026-02-14 | 608885.63 | 36577898.41
SOUTH | 2026-02-25 | 255833.82 | 36833732.23
SOUTH | 2026-02-27 | 269758.66 | 37103490.89
SOUTH | 2026-03-05 | 3040.45 | 37106531.34
SOUTH | 2026-03-14 | 17252.68 | 37123784.02
SOUTH | 2026-03-16 | 68255.99 | 37192040.01
SOUTH | 2026-03-17 | 297836.15 | 37489876.16
SOUTH | 2026-03-18 | 260810.11 | 37750686.27
SOUTH | 2026-03-19 | 106037.57 | 37856723.84
SOUTH | 2026-04-02 | 165787.89 | 38022511.73
SOUTH | 2026-04-06 | 244140.83 | 38266652.56
SOUTH | 2026-04-11 | 646.42 | 38267298.98
SOUTH | 2026-04-12 | 580713.63 | 38848012.61
SOUTH | 2026-04-17 | 290158.64 | 39138171.25
SOUTH | 2026-04-22 | 101549.24 | 39239720.49
SOUTH | 2026-04-28 | 20554.93 | 39260275.42
SOUTH | 2026-05-02 | 270001.16 | 39530276.58
SOUTH | 2026-05-04 | 132744.14 | 39663020.72
SOUTH | 2026-05-15 | 333289.56 | 39996310.28
SOUTH | 2026-05-17 | 80624.23 | 40076934.51
SOUTH | 2026-05-29 | 213763.73 | 40290698.24
SOUTH | 2026-05-31 | 872168.66 | 41162866.9
SOUTH | 2026-06-01 | 644656.69 | 41807523.59
SOUTH | 2026-06-07 | 333872.08 | 42141395.67
SOUTH | 2026-06-08 | 252902.79 | 42394298.46
SOUTH | 2026-06-13 | 30770.19 | 42425068.65
SOUTH | 2026-06-16 | 128937.31 | 42554005.96
SOUTH | 2026-06-19 | 29700.45 | 42583706.41
SOUTH | 2026-06-22 | 48058.54 | 42631764.95
SOUTH | 2026-06-25 | 127800.13 | 42759565.08
SOUTH | 2026-07-13 | 5882.75 | 42765447.83
SOUTH | 2026-07-19 | 251538.52 | 43016986.35
SOUTH | 2026-07-23 | 145269.83 | 43162256.18
WEST | 2024-01-08 | 143039.15 | 143039.15
WEST | 2024-01-09 | 213085.17 | 356124.32
WEST | 2024-01-11 | 81112.02 | 437236.34
WEST | 2024-01-15 | 92553.69 | 529790.03
WEST | 2024-01-17 | 337243.77 | 867033.8
WEST | 2024-01-19 | 208906.39 | 1075940.19
WEST | 2024-01-22 | 300428.55 | 1376368.74
WEST | 2024-01-29 | 527554.53 | 1903923.27
WEST | 2024-02-03 | 14283.36 | 1918206.63
WEST | 2024-02-11 | 90602.76 | 2008809.39
WEST | 2024-02-15 | 307766.11 | 2316575.5
WEST | 2024-02-18 | 365370.44 | 2681945.94
WEST | 2024-02-26 | 403637.5 | 3085583.44
WEST | 2024-03-03 | 102077.03 | 3187660.47
WEST | 2024-03-04 | 163804.26 | 3351464.73
WEST | 2024-03-11 | 163954.65 | 3515419.38
WEST | 2024-03-19 | 100034.68 | 3615454.06
WEST | 2024-03-20 | 246021.23 | 3861475.29
WEST | 2024-03-22 | 282220.45 | 4143695.74
WEST | 2024-03-25 | 194617.96 | 4338313.7
WEST | 2024-04-02 | 85935.21 | 4424248.91
WEST | 2024-04-07 | 317369.58 | 4741618.49
WEST | 2024-04-08 | 84998.22 | 4826616.71
WEST | 2024-04-17 | 86068.6 | 4912685.31
WEST | 2024-05-04 | 105636.94 | 5018322.25
WEST | 2024-05-09 | 69267.25 | 5087589.5
WEST | 2024-05-11 | 74695.07 | 5162284.57
WEST | 2024-05-18 | 171122.95 | 5333407.52
WEST | 2024-05-19 | 48316.59 | 5381724.11
WEST | 2024-05-21 | 189849.27 | 5571573.38
WEST | 2024-05-23 | 97913.32 | 5669486.7
WEST | 2024-05-24 | 14289.57 | 5683776.27
WEST | 2024-05-28 | 260115.13 | 5943891.4
WEST | 2024-05-30 | 31792.52 | 5975683.92
WEST | 2024-05-31 | 90543.33 | 6066227.25
WEST | 2024-06-04 | 79203.25 | 6145430.5
WEST | 2024-06-05 | 238557.74 | 6383988.24
WEST | 2024-06-13 | 18775.53 | 6402763.77
WEST | 2024-06-14 | 257981.99 | 6660745.76
WEST | 2024-06-18 | 75513.47 | 6736259.23
WEST | 2024-06-28 | 184463.69 | 6920722.92
WEST | 2024-06-29 | 489530.66 | 7410253.58
WEST | 2024-07-01 | 749198.81 | 8159452.39
WEST | 2024-07-02 | 188123.17 | 8347575.56
WEST | 2024-07-05 | 673954.9 | 9021530.46
WEST | 2024-07-11 | 112030.34 | 9133560.8
WEST | 2024-07-15 | 313780.33 | 9447341.13
WEST | 2024-07-20 | 546501.24 | 9993842.37
WEST | 2024-07-29 | 362277.68 | 10356120.05
WEST | 2024-07-31 | 134160.59 | 10490280.64
WEST | 2024-08-02 | 16306.19 | 10506586.83
WEST | 2024-08-08 | 83585.39 | 10590172.22
WEST | 2024-08-15 | 303601.42 | 10893773.64
WEST | 2024-08-17 | 185666.39 | 11079440.03
WEST | 2024-09-11 | 690218.58 | 11769658.61
WEST | 2024-09-17 | 74115.97 | 11843774.58
WEST | 2024-09-29 | 90492.37 | 11934266.95
WEST | 2024-10-07 | 32413.04 | 11966679.99
WEST | 2024-10-21 | 284921.4 | 12251601.39
WEST | 2024-10-25 | 287030.04 | 12538631.43
WEST | 2024-11-11 | 88091.96 | 12626723.39
WEST | 2024-11-13 | 263471.42 | 12890194.81
WEST | 2024-11-14 | 184408.27 | 13074603.08
WEST | 2024-11-15 | 83096.03 | 13157699.11
WEST | 2024-11-17 | 387066.83 | 13544765.94
WEST | 2024-11-26 | 236040.54 | 13780806.48
WEST | 2024-11-28 | 135564.82 | 13916371.3
WEST | 2024-12-01 | 355560.85 | 14271932.15
WEST | 2024-12-08 | 28851.06 | 14300783.21
WEST | 2024-12-26 | 155617.46 | 14456400.67
WEST | 2024-12-27 | 464324.05 | 14920724.72
WEST | 2024-12-31 | 474335.81 | 15395060.53
WEST | 2025-01-04 | 252889.95 | 15647950.48
WEST | 2025-01-11 | 32553.97 | 15680504.45
WEST | 2025-01-17 | 326298.98 | 16006803.43
WEST | 2025-01-27 | 101176.84 | 16107980.27
WEST | 2025-01-28 | 21112.06 | 16129092.33
WEST | 2025-02-10 | -91730.58 | 16037361.75
WEST | 2025-02-12 | 143406.43 | 16180768.18
WEST | 2025-02-13 | 279157.25 | 16459925.43
WEST | 2025-02-20 | 90602.98 | 16550528.41
WEST | 2025-02-22 | 244500.18 | 16795028.59
WEST | 2025-02-28 | 834438.0 | 17629466.59
WEST | 2025-03-07 | 242440.03 | 17871906.62
WEST | 2025-03-11 | 472129.19 | 18344035.81
WEST | 2025-03-15 | -28747.37 | 18315288.44
WEST | 2025-03-29 | 69888.88 | 18385177.32
WEST | 2025-04-02 | 158595.36 | 18543772.68
WEST | 2025-04-12 | 75621.59 | 18619394.27
WEST | 2025-04-14 | 113499.87 | 18732894.14
WEST | 2025-04-22 | 34564.78 | 18767458.92
WEST | 2025-04-27 | 390451.75 | 19157910.67
WEST | 2025-05-01 | 165107.45 | 19323018.12
WEST | 2025-05-04 | 186779.73 | 19509797.85
WEST | 2025-05-15 | 69621.53 | 19579419.38
WEST | 2025-05-17 | 132819.75 | 19712239.13
WEST | 2025-05-19 | 111992.86 | 19824231.99
WEST | 2025-05-21 | -18243.46 | 19805988.53
WEST | 2025-05-23 | 190967.27 | 19996955.8
WEST | 2025-05-25 | 307505.13 | 20304460.93
WEST | 2025-06-03 | 80908.35 | 20385369.28
WEST | 2025-06-05 | 105365.08 | 20490734.36
WEST | 2025-06-09 | 243855.09 | 20734589.45
WEST | 2025-06-10 | 191252.6 | 20925842.05
WEST | 2025-06-11 | 141740.61 | 21067582.66
WEST | 2025-06-14 | 51471.92 | 21119054.58
WEST | 2025-06-24 | 61948.7 | 21181003.28
WEST | 2025-07-02 | 41110.22 | 21222113.5
WEST | 2025-07-04 | 189660.13 | 21411773.63
WEST | 2025-07-07 | 139006.02 | 21550779.65
WEST | 2025-07-08 | 429603.27 | 21980382.92
WEST | 2025-07-14 | 220013.18 | 22200396.1
WEST | 2025-07-18 | 479569.51 | 22679965.61
WEST | 2025-07-24 | 57692.92 | 22737658.53
WEST | 2025-07-26 | 136648.03 | 22874306.56
WEST | 2025-08-05 | 206096.66 | 23080403.22
WEST | 2025-08-09 | 7206.35 | 23087609.57
WEST | 2025-08-15 | 15886.86 | 23103496.43
WEST | 2025-08-20 | 265478.84 | 23368975.27
WEST | 2025-09-01 | 166187.65 | 23535162.92
WEST | 2025-09-07 | 108922.88 | 23644085.8
WEST | 2025-09-17 | 48403.7 | 23692489.5
WEST | 2025-09-20 | 20082.47 | 23712571.97
WEST | 2025-09-21 | 396411.57 | 24108983.54
WEST | 2025-10-08 | 139993.03 | 24248976.57
WEST | 2025-10-10 | 3055.5 | 24252032.07
WEST | 2025-10-11 | 294238.65 | 24546270.72
WEST | 2025-10-22 | 341908.41 | 24888179.13
WEST | 2025-10-23 | 97239.47 | 24985418.6
WEST | 2025-10-24 | 243074.13 | 25228492.73
WEST | 2025-10-31 | 237175.02 | 25465667.75
WEST | 2025-11-06 | 247978.83 | 25713646.58
WEST | 2025-11-12 | 441981.27 | 26155627.85
WEST | 2025-11-17 | 119393.33 | 26275021.18
WEST | 2025-11-18 | 294799.9 | 26569821.08
WEST | 2025-11-20 | 298831.99 | 26868653.07
WEST | 2025-11-30 | 406060.33 | 27274713.4
WEST | 2025-12-01 | 169138.62 | 27443852.02
WEST | 2025-12-03 | 342863.12 | 27786715.14
WEST | 2025-12-05 | 277461.42 | 28064176.56
WEST | 2025-12-07 | 338324.92 | 28402501.48
WEST | 2025-12-09 | 128416.47 | 28530917.95
WEST | 2025-12-20 | 8549.37 | 28539467.32
WEST | 2025-12-28 | 295935.68 | 28835403.0
WEST | 2025-12-30 | 31947.05 | 28867350.05
WEST | 2026-01-01 | 25044.38 | 28892394.43
WEST | 2026-01-07 | 317907.14 | 29210301.57
WEST | 2026-01-15 | 449993.3 | 29660294.87
WEST | 2026-01-16 | 182576.81 | 29842871.68
WEST | 2026-01-20 | 253272.29 | 30096143.97
WEST | 2026-01-24 | 102779.06 | 30198923.03
WEST | 2026-01-29 | 191217.94 | 30390140.97
WEST | 2026-02-02 | 43037.97 | 30433178.94
WEST | 2026-02-03 | 143207.64 | 30576386.58
WEST | 2026-02-05 | 6169.53 | 30582556.11
WEST | 2026-02-06 | 232398.2 | 30814954.31
WEST | 2026-02-09 | 450822.58 | 31265776.89
WEST | 2026-02-12 | 28529.88 | 31294306.77
WEST | 2026-02-13 | 203308.45 | 31497615.22
WEST | 2026-02-14 | 630525.65 | 32128140.87
WEST | 2026-02-16 | 135505.1 | 32263645.97
WEST | 2026-02-18 | 63511.55 | 32327157.52
WEST | 2026-02-19 | 264634.71 | 32591792.23
WEST | 2026-02-21 | 203096.4 | 32794888.63
WEST | 2026-02-23 | 11631.82 | 32806520.45
WEST | 2026-02-27 | 451282.09 | 33257802.54
WEST | 2026-03-01 | 215476.46 | 33473279.0
WEST | 2026-03-11 | 253837.01 | 33727116.01
WEST | 2026-03-17 | 54298.55 | 33781414.56
WEST | 2026-03-18 | 177301.56 | 33958716.12
WEST | 2026-03-19 | 275736.83 | 34234452.95
WEST | 2026-03-24 | 39757.27 | 34274210.22
WEST | 2026-03-26 | 282847.07 | 34557057.29
WEST | 2026-04-01 | 258672.56 | 34815729.85
WEST | 2026-04-13 | 152961.64 | 34968691.49
WEST | 2026-04-14 | 254037.96 | 35222729.45
WEST | 2026-04-16 | 227113.82 | 35449843.27
WEST | 2026-04-27 | 49640.87 | 35499484.14
WEST | 2026-04-28 | 128996.01 | 35628480.15
WEST | 2026-05-12 | 162992.93 | 35791473.08
WEST | 2026-05-13 | 74681.75 | 35866154.83
WEST | 2026-05-17 | 807385.07 | 36673539.9
WEST | 2026-05-20 | 293010.01 | 36966549.91
WEST | 2026-05-23 | 284551.4 | 37251101.31
WEST | 2026-06-01 | 207645.43 | 37458746.74
WEST | 2026-06-02 | 360728.4 | 37819475.14
WEST | 2026-06-07 | 50623.65 | 37870098.79
WEST | 2026-06-08 | 125275.66 | 37995374.45
WEST | 2026-06-14 | 362631.91 | 38358006.36
WEST | 2026-06-22 | 28702.01 | 38386708.37
WEST | 2026-06-24 | 495796.54 | 38882504.91
WEST | 2026-06-30 | 222826.42 | 39105331.33
WEST | 2026-07-10 | 327753.97 | 39433085.3
WEST | 2026-07-11 | 191728.01 | 39624813.31
WEST | 2026-07-15 | 104763.91 | 39729577.22
WEST | 2026-07-24 | 208955.42 | 39938532.64
WEST | 2026-07-27 | 293454.49 | 40231987.13
WEST | 2026-07-29 | 54216.41 | 40286203.54
WEST | 2026-07-30 | 179318.03 | 40465521.57

Rows returned: 934

REPORT 2
--------------------------------------------------------------------------------
category | product_name | total_revenue | rank_in_category
--------------------------------------------------------------------------------
Books | Python Programming 35 | 1095859.72 | 1
Books | Cloud Computing 32 | 961948.31 | 2
Books | Database Systems 1 | 912154.81 | 3
Books | Web Development 55 | 877932.22 | 4
Books | Data Engineering 59 | 812556.7 | 5
Books | Database Systems 4 | 752672.74 | 6
Books | Web Development 83 | 716491.41 | 7
Books | Web Development 69 | 707085.59 | 8
Books | Data Engineering 52 | 700933.77 | 9
Books | Machine Learning 34 | 690934.32 | 10
Books | Database Systems 72 | 655651.39 | 11
Books | Machine Learning 31 | 642436.95 | 12
Books | Machine Learning 80 | 641053.73 | 13
Books | Machine Learning 88 | 640921.18 | 14
Books | Web Development 64 | 625512.06 | 15
Books | Web Development 93 | 614201.59 | 16
Books | Data Engineering 53 | 612226.92 | 17
Books | Machine Learning 47 | 580582.82 | 18
Books | Cloud Computing 58 | 579797.54 | 19
Books | Data Engineering 53 | 579630.71 | 20
Books | Cyber Security 75 | 578970.76 | 21
Books | Cyber Security 2 | 556507.63 | 22
Books | Web Development 41 | 556269.51 | 23
Books | Database Systems 22 | 539426.67 | 24
Books | Cloud Computing 1 | 515235.6 | 25
Books | Web Development 49 | 514447.26 | 26
Books | Cyber Security 69 | 497305.79 | 27
Books | Web Development 96 | 492707.51 | 28
Books | Machine Learning 32 | 485473.29 | 29
Books | Web Development 85 | 483974.18 | 30
Books | Python Programming 99 | 479451.63 | 31
Books | Web Development 41 | 471286.19 | 32
Books | Python Programming 48 | 464493.56 | 33
Books | Cloud Computing 71 | 460294.32 | 34
Books | Data Engineering 43 | 459320.11 | 35
Books | Database Systems 77 | 454058.55 | 36
Books | Python Programming 32 | 453750.79 | 37
Books | Web Development 20 | 446194.18 | 38
Books | Cyber Security 14 | 436070.27 | 39
Books | Python Programming 90 | 434872.55 | 40
Books | Database Systems 90 | 433362.47 | 41
Books | Cloud Computing 19 | 430885.98 | 42
Books | Python Programming 37 | 418591.31 | 43
Books | Python Programming 23 | 417031.49 | 44
Books | Machine Learning 30 | 416198.1 | 45
Books | Machine Learning 6 | 407177.54 | 46
Books | Python Programming 45 | 403932.34 | 47
Books | Data Engineering 88 | 400595.25 | 48
Books | Machine Learning 67 | 399961.57 | 49
Books | Machine Learning 6 | 396790.59 | 50
Books | Data Engineering 29 | 393988.3 | 51
Books | Cloud Computing 84 | 393783.65 | 52
